TARGET,APP_NAME,URL,ADS.TXT,IS HTTPS?,programmaticians.com,rightxchange.com,REMARKS
https://education-load.net,-,https://education-load.net,https://education-load.net/ads.txt,True,-,-,
https://anonimowe.pl,-,https://anonimowe.pl,https://anonimowe.pl/ads.txt,True,-,-,
https://mollygram.com,-,https://mollygram.com,https://mollygram.com/ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
https://newslive.com,-,https://newslive.com,https://newslive.com/ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
https://tokybook.com,-,https://tokybook.com,https://tokybook.com/ads.txt,True,-,-,
https://mid-day.com,-,https://mid-day.com,https://mid-day.com/ads.txt,True,-,-,
https://tupaki.com,-,https://tupaki.com,https://tupaki.com/ads.txt,True,-,-,
https://shaalaa.com,-,https://shaalaa.com,https://shaalaa.com/ads.txt,True,-,-,
https://starsunfolded.com,-,https://starsunfolded.com,https://starsunfolded.com/ads.txt,True,-,-,
https://factsc.com,-,https://factsc.com,https://factsc.com/ads.txt,True,-,-,
https://storiesdown.co,-,https://storiesdown.co,https://storiesdown.co/ads.txt,True,-,-,
https://askvoid.com,-,https://askvoid.com,https://askvoid.com/ads.txt,True,-,-,
https://games4king.com,-,https://games4king.com,https://games4king.com/ads.txt,True,-,-,
https://hotkdee.com,-,https://hotkdee.com,https://hotkdee.com/ads.txt,True,-,-,
https://6parkbbs.com,-,https://6parkbbs.com,https://6parkbbs.com/ads.txt,True,-,-,
https://asiafarming.com,-,https://asiafarming.com,https://asiafarming.com/ads.txt,True,-,-,
https://nameslook.com,-,https://nameslook.com,https://nameslook.com/ads.txt,True,-,-,
https://cronista.com,-,https://cronista.com,https://cronista.com/ads.txt,True,-,-,
https://detik.com,-,https://detik.com,https://detik.com/ads.txt,True,-,-,
https://pulsesports.ng,-,https://pulsesports.ng,https://pulsesports.ng/ads.txt,True,"programmaticians.com, PMVDO101, DIRECT; programmaticians.com, PMVDO101, DIRECT",-,
https://livenewsnow.com,-,https://livenewsnow.com,https://livenewsnow.com/ads.txt,True,-,-,
https://dsij.in,-,https://dsij.in,https://dsij.in/ads.txt,True,-,-,
https://manoramaonline.com,-,https://manoramaonline.com,https://manoramaonline.com/ads.txt,True,-,-,
https://livenewsof.com,-,https://livenewsof.com,https://livenewsof.com/ads.txt,True,-,-,
https://sarkarinetwork.com,-,-,-,-,-,-,1 lines only
https://romaniinostri.ro,-,https://romaniinostri.ro,https://romaniinostri.ro/ads.txt,True,-,-,
https://Hk01.com,-,https://Hk01.com,https://Hk01.com/ads.txt,True,-,-,
https://dailymirror.lk,-,https://dailymirror.lk,https://dailymirror.lk/ads.txt,True,-,-,
https://poezja.org,-,https://poezja.org,https://poezja.org/ads.txt,True,-,-,
https://rmfon.pl,-,https://rmfon.pl,https://rmfon.pl/ads.txt,True,-,-,
https://mamadu.pl,-,https://mamadu.pl,https://mamadu.pl/ads.txt,True,-,-,
https://twojstyl.pl,-,https://twojstyl.pl,https://twojstyl.pl/ads.txt,True,-,-,
https://naszemiasto.pl,-,https://naszemiasto.pl,https://naszemiasto.pl/ads.txt,True,-,-,
https://dziennik.pl,-,https://dziennik.pl,https://dziennik.pl/ads.txt,True,-,-,
https://tko.pl,-,https://tko.pl,https://tko.pl/ads.txt,True,-,-,
https://radiozet.pl,-,https://radiozet.pl,https://radiozet.pl/ads.txt,True,-,-,
https://expresskaszubski.pl,-,https://expresskaszubski.pl,https://expresskaszubski.pl/ads.txt,True,-,-,
https://pravda.sk,-,https://pravda.sk,https://pravda.sk/ads.txt,True,-,-,
https://ta3.com,-,https://ta3.com,https://ta3.com/ads.txt,True,-,-,
https://defence24.pl,-,https://defence24.pl,https://defence24.pl/ads.txt,True,-,-,
https://isokolka.eu,-,https://isokolka.eu,https://isokolka.eu/ads.txt,True,-,-,
https://gorzowianin.com,-,https://gorzowianin.com,https://gorzowianin.com/ads.txt,True,-,-,
https://mylomza.pl,-,https://mylomza.pl,https://mylomza.pl/ads.txt,True,-,-,
https://hej.mielec.pl,-,https://hej.mielec.pl,https://hej.mielec.pl/ads.txt,True,-,-,
https://innpoland.pl,-,https://innpoland.pl,https://innpoland.pl/ads.txt,True,-,-,
https://lublin24.pl,-,https://lublin24.pl,https://lublin24.pl/ads.txt,True,-,-,
https://zenyvmeste.sk,-,https://zenyvmeste.sk,https://zenyvmeste.sk/ads.txt,True,-,-,
https://rmf.fm,-,https://rmf.fm,https://rmf.fm/ads.txt,True,-,-,
https://test-udt.pl,-,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='test-udt.pl', port=443): Max retries exceeded with url: /ads.txt (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7f6c28d93fd0>, 'Connection to test-udt.pl timed out. (connect timeout=1)'))"
