TARGET,APP_NAME,URL,ADS.TXT,IS HTTPS?,programmaticians.com,rightxchange.com,REMARKS
com.D_One_Games.SchoolboyEscape2,Schoolboy Escape 2: Village,com.D_One_Games.SchoolboyEscape2,http://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.audiosdroid.arrangerkeyboard,Arranger Keyboard,com.audiosdroid.arrangerkeyboard,https://www.audiosdroid.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.eg.horrortale3,Horror Tale 3: The Witch,com.eg.horrortale3,http://euphoriagames.ru/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.dressup.doll.vlinder.anime.avatar.maker,Vlinder Anime Avatar: Dress up,com.dressup.doll.vlinder.anime.avatar.maker,http://www.31gamestudio.com/app-ads.txt,False,"programmaticians.com,PMVDO101,DIRECT",-,
com.dressup.fashion.star.style.anime,Fashion Stylist Dress Up Show,com.dressup.fashion.star.style.anime,http://www.yoyogame.top/app-ads.txt,False,"programmaticians.com,PMVDO101,DIRECT",-,
com.flightsbooking.tickets.app,Cheap Flights & Plane Tickets,com.flightsbooking.tickets.app,https://biletru24.ru/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.dragster.production.switchphone,Smart Switch -Phone Clone Data,com.dragster.production.switchphone,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.mintgames.match3.decorate.house.homedesign,Dream Home - House Design,com.mintgames.match3.decorate.house.homedesign,http://firedragongame.com/app-ads.txt,True,"programmaticians.com,PMVDO101,DIRECT",-,
ai.mira.videochat,Fun Random Video Chat - Mira,ai.mira.videochat,https://mira.chat/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.parking.jam.car.game.bus.trafficcarescape.matching,Car Jam 3D - Bus Escape Out,com.parking.jam.car.game.bus.trafficcarescape.matching,https://www.happytapland.com/app-ads.txt,True,"programmaticians.com,PMVDO101,DIRECT",-,
com.cobragames.subway,"Train Simulator: subway, metro",com.cobragames.subway,https://notfoundgames.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.iapp.mynameringtonemaker,My Name Ringtone Maker,com.iapp.mynameringtonemaker,http://devkrushnainfotech.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.cashday.reward,CashDay: Earn Money Daily,com.cashday.reward,https://cashday.pro/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.smash.cricket.real.cricket.game,World T-20 Cricket Match Game,com.smash.cricket.real.cricket.game,http://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.Fren2y.OneWarrior2,Artillery & War: WW2 War Games,com.Fren2y.OneWarrior2,https://onewarrior.ru/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.dev.Horror,Horror Hunted: Scary Games,com.dev.Horror,https://burner-games.ru/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
air.schooltwo,Stickman school escape 2,air.schooltwo,https://x7-games.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.pgstudio.survival.evo.pro,Survival Island: Evolve Pro,com.pgstudio.survival.evo.pro,https://notfoundgames.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.psv.vlad_and_niki.bmx_bike_racing,Vlad & Niki: Kids Bike Racing,com.psv.vlad_and_niki.bmx_bike_racing,https://psvgamestudio.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.puzzle.numbertiles,Number Tiles - Merge Puzzle,com.puzzle.numbertiles,https://www.cardmania.top/app-ads.txt,True,"programmaticians.com, PMCMRSL101, RESELLER; programmaticians.com, PMCMRSL102, RESELLER; programmaticians.com, PMCMRSL100, RESELLER; programmaticians.com, PMRE100, RESELLER; programmaticians.com, PMVDO101, DIRECT","rightxchange.com, RECMRSL100, RESELLER; rightxchange.com, RECMRSL101, RESELLER; rightxchange.com, RXRE100, RESELLER",
com.platonovdev.noob.miner,Noob Miner: Escape from prison,com.platonovdev.noob.miner,https://www.kidsgames.top/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.openmygame.android.sky.words,Sky Words: Word Game,com.openmygame.android.sky.words,https://malpagames.com/app-ads.txt,True,"programmaticians.com, pmvdo101, DIRECT; programmaticians.com, PGADG182, RESELLER; programmaticians.com, PMCMRSL101, RESELLER; programmaticians.com, PMCMRSL102, RESELLER; programmaticians.com, PMCMRSL100, RESELLER; programmaticians.com, PMRE100, RESELLER","rightxchange.com, RECMRSL100, RESELLER; rightxchange.com, RECMRSL101, RESELLER; rightxchange.com, RXRE100, RESELLER",
com.nllc.superheroes.city,Superheroes City,com.nllc.superheroes.city,https://naxeex.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.parkour.craft.obby.jump,Obby Noob: Parkour Craft,com.parkour.craft.obby.jump,https://www.kidsgames.top/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.trioz.city.car.driving.lambo,Lambo Game Super Car Simulator,com.trioz.city.car.driving.lambo,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.v4andro.videocall.videochat.livevideocall,Live Video Call Video Chat App,com.v4andro.videocall.videochat.livevideocall,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.vitastudio.color.paint.free.coloring.number,-,com.vitastudio.color.paint.free.coloring.number,-,-,-,-,App not found(404).
com.cloudstorage.mycloud.storagespace.cloudapp,Cloud Storage: Data Backup,com.cloudstorage.mycloud.storagespace.cloudapp,https://appglobal.org/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.tvwoman.toilet.camera.titan.monster.battlegames,Woman Warrior - Monster Battle,com.tvwoman.toilet.camera.titan.monster.battlegames,https://www.lulustudio.top/app-ads.txt,True,"programmaticians.com,PMVDO101,DIRECT",-,
com.wachanga.contractions,Contraction Timer & Counter,com.wachanga.contractions,https://wachanga.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.sleeeeepfly.knife.io,Knife.io,com.sleeeeepfly.knife.io,https://www.metajoy.io/app-ads.txt,True,"programmaticians.com, PMCMRSL101, RESELLER; programmaticians.com, PMCMRSL102, RESELLER; programmaticians.com, PMCMRSL100, RESELLER; programmaticians.com, PMRE100, RESELLER; programmaticians.com,PMVDO101,DIRECT","rightxchange.com, RECMRSL100, RESELLER; rightxchange.com, RECMRSL101, RESELLER; rightxchange.com, RXRE100, RESELLER",
com.stacity.desert.jewel.match,Desert Jewel,com.stacity.desert.jewel.match,https://stacity.net/app-ads.txt,True,"programmaticians.com,PMVDO101,DIRECT",-,
com.single.line.drawing.puzzle,Single Line: Drawing Puzzle,com.single.line.drawing.puzzle,https://monkidsstudio.com/app-ads.txt,True,"programmaticians.com,PMVDO101,DIRECT; programmaticians.com, PMCMRSL101, RESELLER; programmaticians.com, PMCMRSL102, RESELLER; programmaticians.com, PMCMRSL100, RESELLER; programmaticians.com, PMRE100, RESELLER","rightxchange.com, RECMRSL100, RESELLER; rightxchange.com, RECMRSL101, RESELLER; rightxchange.com, RXRE100, RESELLER",
com.find.redblue,Red-Blue: Making Money,com.find.redblue,https://birdcoin.ru/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.mustafacaglar.spinnerfighterarena,Spinner Fighter Arena,com.mustafacaglar.spinnerfighterarena,https://psvgamestudio.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.vpn.securevpnpro,Protect VPN PRO Fast Unlimited,com.vpn.securevpnpro,https://vpn.type.link/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.testgames.personalitytest,"Personality Tests, Trauma Test",com.testgames.personalitytest,https://mozg.app/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.ragdoll.playground.sandbox,Human Playground Sandbox,com.ragdoll.playground.sandbox,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.ziganshin.metalranger,Metal Ranger. 2D Shooter,com.ziganshin.metalranger,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.zm.balls,Ball Sort - Color Puzzle,com.zm.balls,https://tripledotstudios.com/app-ads.txt,True,"programmaticians.com,PMCMRSL101,RESELLER; programmaticians.com,PMVDO101,DIRECT; programmaticians.com, PMCMRSL101, RESELLER; programmaticians.com, PMCMRSL102, RESELLER; programmaticians.com, PMCMRSL100, RESELLER; programmaticians.com, PMRE100, RESELLER; programmaticians.com,PMCMRSL102,RESELLER; programmaticians.com,PMCMRSL100,RESELLER; programmaticians.com,PMRE100,RESELLER","rightxchange.com, RECMRSL100, RESELLER; rightxchange.com, RECMRSL101, RESELLER; rightxchange.com, RXRE100, RESELLER; rightxchange.com,RECMRSL100,RESELLER; rightxchange.com,RECMRSL101,RESELLER; rightxchange.com,RXRE100,RESELLER",
com.zm.colorstack3d,Color Sort 3D — Hoop Stack,com.zm.colorstack3d,https://tripledotstudios.com/app-ads.txt,True,"programmaticians.com,PMCMRSL101,RESELLER; programmaticians.com,PMVDO101,DIRECT; programmaticians.com, PMCMRSL101, RESELLER; programmaticians.com, PMCMRSL102, RESELLER; programmaticians.com, PMCMRSL100, RESELLER; programmaticians.com, PMRE100, RESELLER; programmaticians.com,PMCMRSL102,RESELLER; programmaticians.com,PMCMRSL100,RESELLER; programmaticians.com,PMRE100,RESELLER","rightxchange.com, RECMRSL100, RESELLER; rightxchange.com, RECMRSL101, RESELLER; rightxchange.com, RXRE100, RESELLER; rightxchange.com,RECMRSL100,RESELLER; rightxchange.com,RECMRSL101,RESELLER; rightxchange.com,RXRE100,RESELLER",
com.testgames.psyhologytests,Psychological Assessment Test,com.testgames.psyhologytests,https://mozg.app/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.sashaselyacov.alexandra,Alexandra - Scary Stories Chat,com.sashaselyacov.alexandra,https://ra9d1e300.app-ads-txt.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.nc.iron.bot,Iron Bot,com.nc.iron.bot,https://naxeex.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.mydpieasy.changerdpires,DPI Changer & Checker For Game,com.mydpieasy.changerdpires,https://cleveradssolutions.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.sashaselyacov.anastasia,AlexandraㅤHorror Scary Story 2,com.sashaselyacov.anastasia,https://ra9d1e300.app-ads-txt.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.Fps.Shooting.Game.Offline.fps.critical.offline.strike.commando.shooter,Command Strike FPS offline,com.Fps.Shooting.Game.Offline.fps.critical.offline.strike.commando.shooter,https://gardenofdreams.games/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
color.paint.by.number.pgmaker,Color by Number,color.paint.by.number.pgmaker,https://www.puzzlecard.top/app-ads.txt,True,"programmaticians.com, PMCMRSL101, RESELLER; programmaticians.com, PMCMRSL102, RESELLER; programmaticians.com, PMCMRSL100, RESELLER; programmaticians.com, PMRE100, RESELLER; programmaticians.com, PMVDO101, DIRECT","rightxchange.com, RECMRSL100, RESELLER; rightxchange.com, RECMRSL101, RESELLER; rightxchange.com, RXRE100, RESELLER",
com.hippo.post,Post office game: Professions,com.hippo.post,https://psvgamestudio.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.iApp.icall.dialer.callscreen,iCall Dialer Contacts & Calls,com.iApp.icall.dialer.callscreen,http://devkrushnainfotech.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.pineapple.merge.number.blast,Merge Blast Number,com.pineapple.merge.number.blast,https://pineapplegames.net/app-ads.txt,True,"programmaticians.com,PMVDO101,DIRECT",-,
com.iApp.callscreen.calltheme,Photo Caller Screen - Dialer,com.iApp.callscreen.calltheme,http://devkrushnainfotech.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.hippo_kids_games.for_girls_boys.witch_magic_potion,Magic school: Little witch,com.hippo_kids_games.for_girls_boys.witch_magic_potion,https://psvgamestudio.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.hippo_kids_games.police_fireman_taxi.professions_driver,Kids’ Car Racing with Hippo,com.hippo_kids_games.police_fireman_taxi.professions_driver,https://psvgamestudio.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.hippo.AfterParty,Halloween: Funny Pumpkins,com.hippo.AfterParty,https://psvgamestudio.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.ws.wedding.fashion.designer.stylist,Dress Up Game-Make Up games,com.ws.wedding.fashion.designer.stylist,https://s9dd7f83a.app-ads-txt.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
obby.mini.games,Mini-games for Obby,obby.mini.games,https://www.kidsgames.top/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
obby.walker.escape,Obby Parkour Escape Games,obby.walker.escape,https://www.kidsgames.top/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
puzzle.yarn.fever.unravel.puzzle,Yarn Fever! Unravel Puzzle,puzzle.yarn.fever.unravel.puzzle,https://bravehk.com/app-ads.txt,True,"programmaticians.com,PMVDO101,DIRECT; programmaticians.com, PMCMRSL101, RESELLER; programmaticians.com, PMCMRSL102, RESELLER; programmaticians.com, PMCMRSL100, RESELLER; programmaticians.com, PMRE100, RESELLER","rightxchange.com, RECMRSL100, RESELLER; rightxchange.com, RECMRSL101, RESELLER; rightxchange.com, RXRE100, RESELLER",
com.smile.parkour.games,-,com.smile.parkour.games,-,-,-,-,App not found(404).
com.vs.car.sale.simulator.car.game,-,com.vs.car.sale.simulator.car.game,-,-,-,-,App not found(404).
com.bravestars.merge.master.alphabet.lore,-,com.bravestars.merge.master.alphabet.lore,-,-,-,-,App not found(404).
com.bravestars.charming.hair.salon,-,com.bravestars.charming.hair.salon,-,-,-,-,App not found(404).
com.bravestars.faling.blocks.slide.puzzle,-,com.bravestars.faling.blocks.slide.puzzle,-,-,-,-,App not found(404).
com.bravestars.mt.tankbattle.classic.game,-,com.bravestars.mt.tankbattle.classic.game,-,-,-,-,App not found(404).
com.hero.may.cry.adventure.game,Slime Legion,com.hero.may.cry.adventure.game,https://perfeggsgame.com/app-ads.txt,True,"programmaticians.com,PMVDO101,DIRECT",-,
com.no2.countryballvszombie,-,com.no2.countryballvszombie,-,-,-,-,App not found(404).
and.brainworks.blockanza,Blockanza: Block Puzzle,and.brainworks.blockanza,https://matchgames.io/app-ads.txt,True,"programmaticians.com,PMVDO101,DIRECT",-,
and.lihuhu.mahjong3d,Mahjong 3D Matching Puzzle,and.lihuhu.mahjong3d,http://lihuhugames.com/app-ads.txt,True,"programmaticians.com,PMVDO101,DIRECT",-,
com.OlegJ.Survive99NightsInTheForest,99 Nights in the Forest,com.OlegJ.Survive99NightsInTheForest,http://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.MMO.OPEN.WORLD.Sandbox.Game,Open World MMO Sandbox Online,com.MMO.OPEN.WORLD.Sandbox.Game,https://gardenofdreams.games/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.TenebryFox.DreamRoadMultiplayer,Dream Road: Online,com.TenebryFox.DreamRoadMultiplayer,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.KhoGames.TowerBlocks3,Tower Blocks 3,com.KhoGames.TowerBlocks3,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.Khadiev.Sandbox.Games3D.Playground.Offline,Sandbox Playground 3d game,com.Khadiev.Sandbox.Games3D.Playground.Offline,https://khadiev.games/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.GameOut.DragChargerRacingBattle,Drag Charger Racing Battle,com.GameOut.DragChargerRacingBattle,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.FlappyGames.Smash.Beam.Crash.Driving,Real Driving School in City,com.FlappyGames.Smash.Beam.Crash.Driving,https://cleveradssolutions.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.WetBox.Backwoods.Action.Horror,Backwoods: Survival Horror,com.WetBox.Backwoods.Action.Horror,https://cleveradssolutions.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.BeatenPixel.stickman_backflip_killer,Stick Fight: Ragdoll Hero,com.BeatenPixel.stickman_backflip_killer,https://bazagames.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.allfreegames.allinonegames,All Games : All In One Game,com.allfreegames.allinonegames,https://softechdevs.blogspot.com/app-ads.txt,True,"programmaticians.com, PGADG122, DIRECT",-,
classic.card.solitaire.pgmaker,Solitaire Classic Card,classic.card.solitaire.pgmaker,https://www.puzzlecard.top/app-ads.txt,True,"programmaticians.com, PMCMRSL101, RESELLER; programmaticians.com, PMCMRSL102, RESELLER; programmaticians.com, PMCMRSL100, RESELLER; programmaticians.com, PMRE100, RESELLER; programmaticians.com, PMVDO101, DIRECT","rightxchange.com, RECMRSL100, RESELLER; rightxchange.com, RECMRSL101, RESELLER; rightxchange.com, RXRE100, RESELLER",
com.audiosdroid.portableorg,Portable ORG Keyboard,com.audiosdroid.portableorg,https://www.audiosdroid.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.bigc.daily.jigsaw.puzzles,Daily Jigsaw Puzzles,com.bigc.daily.jigsaw.puzzles,https://www.cardmania.top/app-ads.txt,True,"programmaticians.com, PMCMRSL101, RESELLER; programmaticians.com, PMCMRSL102, RESELLER; programmaticians.com, PMCMRSL100, RESELLER; programmaticians.com, PMRE100, RESELLER; programmaticians.com, PMVDO101, DIRECT","rightxchange.com, RECMRSL100, RESELLER; rightxchange.com, RECMRSL101, RESELLER; rightxchange.com, RXRE100, RESELLER",
by.RTSR.a4robbery,Heist challenge – grab and go,by.RTSR.a4robbery,http://ipinvestmentfze.com/app-ads.txt,False,"programmaticians.com, PMVDO101, DIRECT",-,
com.psvn.bear_teddy_goodnight,-,com.psvn.bear_teddy_goodnight,-,-,-,-,App not found(404).
com.kids_games.for_girls.hippo_manicure_nail_salon,-,com.kids_games.for_girls.hippo_manicure_nail_salon,-,-,-,-,App not found(404).
com.hippo_kids_games.cooking_chef_girls.youtube_blogger,-,com.hippo_kids_games.cooking_chef_girls.youtube_blogger,-,-,-,-,App not found(404).
com.hippo.kindergartenquest,-,com.hippo.kindergartenquest,-,-,-,-,App not found(404).
com.playten.zebra.robot.transform.robot.war,-,com.playten.zebra.robot.transform.robot.war,-,-,-,-,App not found(404).
com.morph.watermelonnn.mod,-,com.morph.watermelonnn.mod,-,-,-,-,App not found(404).
com.battery.theme.charging,-,com.battery.theme.charging,-,-,-,-,App not found(404).
com.braintest.psytest.iqtest,-,com.braintest.psytest.iqtest,-,-,-,-,App not found(404).
com.funnyjoy.zgbyy.an,Big Bang Meme,com.funnyjoy.zgbyy.an,-,-,-,-,"ConnectionError HTTPConnectionPool(host='catchcash.online', port=80): Read timed out. (read timeout=2)"
com.fury.wars.brawl.shooter.stars,Fury Wars online shooter games,com.fury.wars.brawl.shooter.stars,https://gardenofdreams.games/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.mahjong.solitaire.tile.pair.match,Mahjong Solitaire: Match Games,com.mahjong.solitaire.tile.pair.match,http://higgsgamestudio.com/app-ads.txt,False,"programmaticians.com, PMCMRSL101, RESELLER; programmaticians.com,PMVDO101,DIRECT",-,
com.ntt.number.merge.block.puzzle,Double Number Merging,com.ntt.number.merge.block.puzzle,https://nttstudio.net/app-ads.txt,True,"programmaticians.com,PMVDO101,DIRECT",-,
com.thekmtechnology.games.archeryphysicspro,Archery Bow and Arrow Shooter,com.thekmtechnology.games.archeryphysicspro,https://radiance-game.com/app-ads.txt,True,"programmaticians.com, PMCMRSL101, RESELLER; programmaticians.com, PMCMRSL102, RESELLER; programmaticians.com, PMCMRSL100, RESELLER; programmaticians.com, PMRE100, RESELLER; programmaticians.com, PGADG182, DIRECT","rightxchange.com, RECMRSL100, RESELLER; rightxchange.com, RECMRSL101, RESELLER; rightxchange.com, RXRE100, RESELLER",
com.lhpstudio.wooden,Wooden 100 Block Puzzle Game,com.lhpstudio.wooden,http://lihuhugames.com/app-ads.txt,True,"programmaticians.com,PMVDO101,DIRECT",-,
com.livegames.cardgames,Card Adda Spades Callbreak 29,com.livegames.cardgames,http://www.livegameslab.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.bs.offroad.bike.riding.apps,Car Stunt Master: Car Driving,com.bs.offroad.bike.riding.apps,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.cats.bedtime_stories,Kid-E-Cats: Bedtime Stories,com.cats.bedtime_stories,https://psvgamestudio.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.ws.shooting.games,FPS Gun Game 3D: FPS Shooter,com.ws.shooting.games,http://Notfoundgames.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.sigmateam.alienshooter.lostcity,Alien Shooter - Lost City,com.sigmateam.alienshooter.lostcity,https://www.sigma-team.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.maha.satbara,माझा शेतकरी महाराष्ट्र,com.maha.satbara,https://graceful-conkies-539e94.netlify.app/app-ads.txt,True,"programmaticians.com, PGADG163, DIRECT; programmaticians.com, PGADG162, DIRECT",-,
com.hkapps.sealdownloader,SealX Downloader,com.hkapps.sealdownloader,https://hitkapps.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.find.hidden.object.difference.clue,-,com.find.hidden.object.difference.clue,-,-,-,-,App not found(404).
com.infokombinat.coloringcarsgerman,World Cars Coloring Book,com.infokombinat.coloringcarsgerman,https://abovegames.com/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.beyondgames.superherohandrun,Superhero Hand Run,com.beyondgames.superherohandrun,https://www.beyond-games.com.tr/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.jb.car.stunt.game,Car Simulator: Car Stunt Game,com.jb.car.stunt.game,https://c13d91911.app-ads-txt.com/app-ads.txt,True,-,-,
com.indian.heavy.driver.dj.gadi.wala,Indian Heavy Driver Dj Pickup,com.indian.heavy.driver.dj.gadi.wala,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.zelemine.oneblockmod,Maps one block survival,com.zelemine.oneblockmod,https://lenapp.space/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.dgamesforfree.carparkinggames,Car Games 2025,com.dgamesforfree.carparkinggames,https://action-simulation.com/app-ads.txt,True,-,-,
brookhaven.letsplay.app,city map for roblox,brookhaven.letsplay.app,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
casual.phonecase.diy.maker,DIY Phone Case Maker,casual.phonecase.diy.maker,http://get6mart.com/app-ads.txt,False,"programmaticians.com,PMVDO101,DIRECT; programmaticians.com, PMCMRSL101, RESELLER; programmaticians.com, PMCMRSL102, RESELLER; programmaticians.com, PMCMRSL100, RESELLER; programmaticians.com, PMRE100, RESELLER","rightxchange.com, RECMRSL100, RESELLER; rightxchange.com, RECMRSL101, RESELLER; rightxchange.com, RXRE100, RESELLER",
com.miracle.urgent.rechargeplease.puzzle.an,Crazy Plug - puzzle game,com.miracle.urgent.rechargeplease.puzzle.an,http://ffcc.zuiqiangyingyu.cn/app-ads.txt,False,"programmaticians.com,PMVDO101,DIRECT",-,
com.mineapps.guns.newmod,Guns mods for minecraft,com.mineapps.guns.newmod,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.cricbox.cricketliveline.fastlivecricketscore,CricBox Fast Cricket Live Line,com.cricbox.cricketliveline.fastlivecricketscore,https://cricboxliveline.blogspot.com/app-ads.txt,True,"programmaticians.com, PGADG117, DIRECT",-,
daily.bible.for.woman,Daily Bible for Women Offline,daily.bible.for.woman,http://www.king-james-bible-study.com/app-ads.txt,False,"programmaticians.com, PMVDO101, DIRECT",-,
com.weegoon.mazecraze,Maze Craze,com.weegoon.mazecraze,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='www.weegoon.vn', port=443): Max retries exceeded with url: /app-ads.txt (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1017)')))"
com.weegoon.ragdollbreak,Ragdoll Break: Kick Loser,com.weegoon.ragdollbreak,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='www.weegoon.vn', port=443): Max retries exceeded with url: /app-ads.txt (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1017)')))"
diccionario.biblico,Diccionario Bíblico,diccionario.biblico,http://www.king-james-bible-study.com/app-ads.txt,False,"programmaticians.com, PMVDO101, DIRECT",-,
dead.rails,Dead Rails,dead.rails,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
melon.box,MelonBox,melon.box,https://www.kidsgames.top/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
melon.smash,Melon Smash,melon.smash,https://www.kidsgames.top/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
infinitejoy.match3d.tilemaster.cube,Match 3D - Tile Triple Puzzle,infinitejoy.match3d.tilemaster.cube,http://simplebro.co/app-ads.txt,False,"programmaticians.com, PMCMRSL101, RESELLER; programmaticians.com,PMVDO101,DIRECT",-,
housemaps.mine.craft.apps,House map for minecraft,housemaps.mine.craft.apps,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
furnituremod.formcpe.newmods,Furniture mods for Minecraft,furnituremod.formcpe.newmods,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
gunsmods.mine.craft.apps,gun mods for minecraft pe,gunsmods.mine.craft.apps,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
com.dc.gok.google,Game of Khans,com.dc.gok.google,https://gok.clktec.com/app-ads.txt,True,"programmaticians.com,PMVDO101,DIRECT",-,
elytopia.world,Elytopia: Obby Games & Tycoon,elytopia.world,https://www.kidsgames.top/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
english.tagalog.bible,English Tagalog Bible Offline,english.tagalog.bible,http://www.king-james-bible-study.com/app-ads.txt,False,"programmaticians.com, PMVDO101, DIRECT",-,
truefunapps.food,How to make food for dolls,truefunapps.food,http://diy-app.ru/app-ads.txt,False,"programmaticians.com, PMVDO101, DIRECT",-,
truefunapps.notebook,How to make notebook,truefunapps.notebook,http://diy-app.ru/app-ads.txt,False,"programmaticians.com, PMVDO101, DIRECT",-,
truefunapps.slime,How to make crystal slime,truefunapps.slime,http://diy-app.ru/app-ads.txt,False,"programmaticians.com, PMVDO101, DIRECT",-,
wordgames.wordle,Wordly - unlimited word game,wordgames.wordle,https://mozg.app/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
village.maps.cda,villages for minecraft pe,village.maps.cda,https://cas.ai/app-ads.txt,True,"programmaticians.com, PMVDO101, DIRECT",-,
