TARGET,APP_NAME,URL,ADS.TXT,IS HTTPS?,hindsightsolutions.net,"pubmatic.com, 163683, RESELLER, 5d62403b186f2ace","pubmatic.com, 164000, RESELLER, 5d62403b186f2ace","rubiconproject.com, 26504, RESELLER, 0bfd66d529a55807",programmaticians.com,prosegments.com,"sharethrough.com, Ci4D2mLF, RESELLER, d53b998a7bd4ecd2",REMARKS
https://ntv.com.tr,-,https://ntv.com.tr,https://ntv.com.tr/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 63d019e538e7f8c0798b8f64, DIRECT; hindsightsolutions.net, 334, DIRECT",-,-,-,-,-,-,
https://lat.motorsport.com,-,https://lat.motorsport.com,https://lat.motorsport.com/ads.txt,True,-,-,-,-,-,-,-,
https://thebrighterside.news,-,https://thebrighterside.news,https://thebrighterside.news/ads.txt,True,-,-,-,-,-,-,-,
https://pl.motorsport.com,-,https://pl.motorsport.com,https://pl.motorsport.com/ads.txt,True,-,-,-,-,-,-,-,
https://fr.motorsport.com,-,https://fr.motorsport.com,https://fr.motorsport.com/ads.txt,True,-,-,-,-,-,-,-,
https://es.motorsport.com,-,https://es.motorsport.com,https://es.motorsport.com/ads.txt,True,-,-,-,-,-,-,-,
https://it.motorsport.com,-,https://it.motorsport.com,https://it.motorsport.com/ads.txt,True,-,-,-,-,-,-,-,
https://us.motorsport.com,-,-,-,-,-,-,-,-,-,-,-,Ads.txt Not Found
https://de.motorsport.com,-,https://de.motorsport.com,https://de.motorsport.com/ads.txt,True,-,-,-,-,-,-,-,
https://fr.motor1.com,-,https://fr.motor1.com,https://fr.motor1.com/ads.txt,True,-,-,-,-,-,-,-,
https://uk.motor1.com,-,-,-,-,-,-,-,-,-,-,-,Ads.txt Not Found
https://au.motorsport.com,-,https://au.motorsport.com,https://au.motorsport.com/ads.txt,True,-,-,-,-,-,-,-,
https://jp.motorsport.com,-,https://jp.motorsport.com,https://jp.motorsport.com/ads.txt,True,-,-,-,-,-,-,-,
https://rideapart.com,-,https://rideapart.com,https://rideapart.com/ads.txt,True,-,-,-,-,-,-,-,
https://drudgereport.com,-,https://drudgereport.com,https://drudgereport.com/ads.txt,True,-,-,-,-,-,-,-,
https://fandom.com,-,https://fandom.com,https://fandom.com/ads.txt,True,"hindsightsolutions.net, HSACWEB101, RESELLER	#Instream #Outstream	#GLOBAL","pubmatic.com, 163683, RESELLER, 5d62403b186f2ace	#Instream #Outstream	#GLOBAL","pubmatic.com, 164000, RESELLER, 5d62403b186f2ace	#Instream #Outstream	#GLOBAL",-,-,-,-,
https://webmd.com,-,https://webmd.com,https://webmd.com/ads.txt,True,-,-,-,-,-,-,-,
https://ndtv.in,-,https://ndtv.in,https://ndtv.in/ads.txt,True,-,-,-,-,-,-,-,
https://conservativebrief.com,-,https://conservativebrief.com,https://conservativebrief.com/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 22655109307, RESELLER",-,-,-,-,-,-,
https://gizbot.com,-,https://gizbot.com,https://gizbot.com/ads.txt,True,"hindsightsolutions.net ,323-b6067 ,DIRECT ,20e30b2ae1f670f2; hindsightsolutions.net, 357, DIRECT; hindsightsolutions.net, 323-b5616, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net, 323-b5616, RESELLER, 20e30b2ae1f670f2; hindsightsolutions.net, 305, DIRECT; hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 323-b6089, Reseller, 20e30b2ae1f670f2; hindsightsolutions.net, 22655109307, RESELLER; hindsightsolutions.net, 346, DIRECT; hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 22655109307, RESELLER; hindsightsolutions.net, 323-b6089, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net ,323-b6089 ,DIRECT ,20e30b2ae1f670f2; hindsightsolutions.net, 323-b5616, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net, 323-b5616, RESELLER, 20e30b2ae1f670f2; hindsightsolutions.net, 305, DIRECT; hindsightsolutions.net, 323-b5910, RESELLER, 20e30b2ae1f670f2","pubmatic.com, 163683, RESELLER, 5d62403b186f2ace; pubmatic.com, 163683, RESELLER, 5d62403b186f2ace","pubmatic.com, 164000, RESELLER, 5d62403b186f2ace; pubmatic.com, 164000, RESELLER, 5d62403b186f2ace","rubiconproject.com, 26504, RESELLER, 0bfd66d529a55807","programmaticians.com, PMWEB110, DIRECT",-,"sharethrough.com, Ci4D2mLF, RESELLER, d53b998a7bd4ecd2",
https://oneindia.com,-,https://oneindia.com,https://oneindia.com/ads.txt,True,"hindsightsolutions.net , 323-b6067 , DIRECT , 20e30b2ae1f670f2; hindsightsolutions.net, 357, DIRECT; hindsightsolutions.net, 323-b5616, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net, 323-b5616, RESELLER, 20e30b2ae1f670f2; hindsightsolutions.net, 305, DIRECT; hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 323-b6089, Reseller, 20e30b2ae1f670f2; hindsightsolutions.net, 22655109307, RESELLER; hindsightsolutions.net, 346, DIRECT; hindsightsolutions.net, 323-b6089, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net , 323-b6089 , DIRECT , 20e30b2ae1f670f2; hindsightsolutions.net, 323-b5910, RESELLER, 20e30b2ae1f670f2","pubmatic.com, 163683, RESELLER, 5d62403b186f2ace","pubmatic.com, 164000, RESELLER, 5d62403b186f2ace","rubiconproject.com, 26504, RESELLER, 0bfd66d529a55807","programmaticians.com, PMWEB106, DIRECT",-,"sharethrough.com, Ci4D2mLF, RESELLER, d53b998a7bd4ecd2",
https://tvbanywherena.com,-,https://tvbanywherena.com,https://tvbanywherena.com/ads.txt,True,"hindsightsolutions.net, 346, DIRECT; hindsightsolutions.net, 323-b5616, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net, 323-b5616, RESELLER, 20e30b2ae1f670f2; hindsightsolutions.net, 305, DIRECT; hindsightsolutions.net, 346, DIRECT","pubmatic.com, 163683, RESELLER, 5d62403b186f2ace","pubmatic.com, 164000, RESELLER, 5d62403b186f2ace",-,-,-,"sharethrough.com, Ci4D2mLF, RESELLER, d53b998a7bd4ecd2",
https://gadgets360.com,-,https://gadgets360.com,https://gadgets360.com/ads.txt,True,"hindsightsolutions.net, 22655109307, RESELLER; hindsightsolutions.net, 22652678936, RESELLER",-,-,-,-,-,-,
https://pixnet.net,-,https://pixnet.net,https://pixnet.net/ads.txt,True,"hindsightsolutions.net, 323-b5616, DIRECT, 20e30b2ae1f670f2; hindsightsolutions.net, 323-b5616, RESELLER, 20e30b2ae1f670f2; hindsightsolutions.net, 305, DIRECT; hindsightsolutions.net, 22655109307, RESELLER; hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net ,323-b6067 ,DIRECT ,20e30b2ae1f670f2; hindsightsolutions.net, 357, DIRECT","pubmatic.com, 163683, RESELLER, 5d62403b186f2ace; pubmatic.com, 163683, RESELLER, 5d62403b186f2ace","pubmatic.com, 164000, RESELLER, 5d62403b186f2ace","rubiconproject.com, 26504, RESELLER, 0bfd66d529a55807",-,-,"sharethrough.com, Ci4D2mLF, RESELLER, d53b998a7bd4ecd2",
https://dailyhunt.in,-,https://dailyhunt.in,https://dailyhunt.in/ads.txt,True,"hindsightsolutions.net ,323-b6089 ,DIRECT ,20e30b2ae1f670f2","pubmatic.com, 163683, RESELLER, 5d62403b186f2ace",-,"rubiconproject.com, 26504, RESELLER, 0bfd66d529a55807","programmaticians.com, PGADG182, DIRECT","prosegments.com, PSADG182,  DIRECT",-,
https://freefontdownload.org,-,https://freefontdownload.org,https://freefontdownload.org/ads.txt,True,"hindsightsolutions.net, 346, DIRECT; hindsightsolutions.net, 22652678936, RESELLER",-,-,-,-,-,-,
https://altibbi.com,-,-,-,-,-,-,-,-,-,-,-,3 lines only
https://insideevs.com,-,https://insideevs.com,https://insideevs.com/ads.txt,True,-,-,-,-,-,-,-,
https://al-marsd.com,-,https://al-marsd.com,https://al-marsd.com/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER",-,-,-,-,-,-,
https://am730.com.hk,-,https://am730.com.hk,https://am730.com.hk/ads.txt,True,"hindsightsolutions.net,323-b5616,DIRECT,20e30b2ae1f670f2; hindsightsolutions.net,323-b5616,RESELLER,20e30b2ae1f670f2; hindsightsolutions.net,305,DIRECT; hindsightsolutions.net,346,DIRECT; hindsightsolutions.net ,323-b6067 ,DIRECT ,20e30b2ae1f670f2; hindsightsolutions.net,357,DIRECT",-,-,-,-,-,-,
https://espn.com,-,https://espn.com,https://espn.com/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER",-,-,-,-,-,-,
https://news.koreadaily.com,-,https://news.koreadaily.com,https://news.koreadaily.com/ads.txt,True,-,-,-,-,-,-,-,
https://findagrave.com,-,https://findagrave.com,https://findagrave.com/ads.txt,True,-,-,-,-,-,-,-,
https://bilibili.tv,-,https://bilibili.tv,https://bilibili.tv/ads.txt,True,-,-,-,-,-,-,-,
https://marca.com,-,https://marca.com,https://marca.com/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER",-,-,-,-,-,-,
https://freeconvert.com,-,https://freeconvert.com,https://freeconvert.com/ads.txt,True,-,-,-,-,-,-,-,
https://espncricinfo.com,-,https://espncricinfo.com,https://espncricinfo.com/ads.txt,True,-,-,-,-,-,-,-,
https://sponichi.co.jp,-,https://sponichi.co.jp,https://sponichi.co.jp/ads.txt,True,-,-,-,-,-,-,-,
https://sanook.com,-,https://sanook.com,https://sanook.com/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER",-,-,-,"programmaticians.com, PGADG200, DIRECT","prosegments.com, PSADG200,  DIRECT",-,
https://fantasy.espn.com,-,-,-,-,-,-,-,-,-,-,-,Text content not found
https://nowiveseeneverything.club,-,https://nowiveseeneverything.club,https://nowiveseeneverything.club/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER",-,-,-,-,-,-,
https://siol.net,-,https://siol.net,https://siol.net/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER",-,-,-,-,-,-,
https://eenadu.net,-,https://eenadu.net,https://eenadu.net/ads.txt,True,-,-,-,-,-,-,-,
https://blavity.com,-,https://blavity.com,https://blavity.com/ads.txt,True,-,-,-,-,-,-,-,
https://gfcnieuws.com,-,https://gfcnieuws.com,https://gfcnieuws.com/ads.txt,True,-,-,-,-,-,-,-,
https://zoroxtv.to,-,-,-,-,-,-,-,-,-,-,-,"ConnectionError HTTPSConnectionPool(host='zoroxtv.to', port=443): Max retries exceeded with url: /ads.txt (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x7fa0a0ec6c20>: Failed to resolve 'zoroxtv.to' ([Errno -5] No address associated with hostname)""))"
https://entertainmentmind.com,-,https://entertainmentmind.com,https://entertainmentmind.com/ads.txt,True,-,-,-,-,-,-,-,
https://blitz.gg,-,https://blitz.gg,https://blitz.gg/ads.txt,True,-,-,-,-,-,-,-,
https://brightside.me,-,https://brightside.me,https://brightside.me/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER",-,-,-,-,-,-,
https://wfmz.com,-,https://wfmz.com,https://wfmz.com/ads.txt,True,"hindsightsolutions.net, 22652678936, RESELLER; hindsightsolutions.net, 22652678936, RESELLER",-,-,-,-,-,-,
