TARGET,APP_NAME,URL,ADS.TXT,IS HTTPS?,prosegments.com,REMARKS
com.cricbox.cricketliveline.fastlivecricketscore,CricBox Fast Cricket Live Line,com.cricbox.cricketliveline.fastlivecricketscore,https://cricboxliveline.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT",
com.crazy.girl.pranks.angry.bear,Fun Girl vs Angry Bear Prank,com.crazy.girl.pranks.angry.bear,https://theplaymaxgroup.com/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.thekmtechnology.games.archeryphysicspro,Archery Bow and Arrow Shooter,com.thekmtechnology.games.archeryphysicspro,https://radiance-game.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
net.vidaatv.hisense.android.tv,Hisense Channels,net.vidaatv.hisense.android.tv,http://www.vidaa.com/app-ads.txt,True,"prosegments.com, PSADG255, DIRECT",
limex.tv.izle.canli.android,TV İZLE: Canlı Yayın Kanalları,limex.tv.izle.canli.android,https://turkcanli.tv/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.igames.bottleshoot,Bottle Shoot 3D Game,com.igames.bottleshoot,https://radiance-game.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.brainrot.hero.prankster.fun.simulator,I AM MemeRot City Chaos,com.brainrot.hero.prankster.fun.simulator,https://theplaymaxgroup.com/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.classic.extreme.city.dinoemultor.cadillacs.lite.smasher,Dinosaur Smash Rescue Batle 3D,com.classic.extreme.city.dinoemultor.cadillacs.lite.smasher,https://radiance-game.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.boxprotask.dollarr,Inbox Dollar - Earn Dollars,com.boxprotask.dollarr,https://instacash.blog/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.trainlivestatus.whereismytrain.checkpnrstatus.trackmytrain,Live Train Status : PNR Status,com.trainlivestatus.whereismytrain.checkpnrstatus.trackmytrain,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.wininternet.datadaily,1GB Data Daily,com.wininternet.datadaily,https://meradhanmoney.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.dailydataget,Spin & 2GB Data Daily,com.dailydataget,https://meradhanmoney.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.hz.juecejiushi.gan2,World Of Steel Armored Tank,com.hz.juecejiushi.gan2,http://steel-tank.net/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.seraphic.metaxplay,Metax TV - Live TV & Movies,com.seraphic.metaxplay,https://metaxsoft.com/app-ads.txt,True,-,
com.runntv,"RunnTV - Movies, Songs & TV",com.runntv,https://runn.tv/app-ads.txt,True,"prosegments.com, PSADG255, DIRECT  ",
com.olx.southasia,OLX: Buy & Sell Near You,com.olx.southasia,-,-,-,"ConnectionError HTTPSConnectionPool(host='www.olx.in', port=443): Read timed out. (read timeout=2)"
com.fz.youyinying.goo,Death invasion,com.fz.youyinying.goo,https://death-invasion.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.myphotophonedialer.colorcallscreen.callthemes,My Photo Phone Dialer,com.myphotophonedialer.colorcallscreen.callthemes,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.allcalendar.gujarati.calendar2020,Gujarati Calendar 2026,com.allcalendar.gujarati.calendar2020,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
indiaallvillagemaps.allgavkanaksha19,Village Map- सभी गांव का नक्शा,indiaallvillagemaps.allgavkanaksha19,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.racingking.zheteng,Gas Station Racing King,com.racingking.zheteng,https://gasstationracingking.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.sanskar.tv,Sanskar TV,com.sanskar.tv,https://app.sanskargroup.in/app-ads.txt,True,"prosegments.com, PSADG255, DIRECT",
com.news18.atv,News18 Live TV App,com.news18.atv,https://www.news18.com/app-ads.txt,True,"prosegments.com, PSADG106, DIRECT",
com.metax.browser,Open Browser Lite-Web Browser,com.metax.browser,https://www.metaxsoft.com/app-ads.txt,True,-,
com.led.scroller.ledscroller.ledbanner,LED Scroll Editor,com.led.scroller.ledscroller.ledbanner,https://www.ledscroller.net/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
ledscroller.ledtext.ledscreen,LED Scroller Design Tool,ledscroller.ledtext.ledscreen,https://www.ledscroller.net/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.deer.simulator.open.world.playmax.deer.hero.games,-,com.deer.simulator.open.world.playmax.deer.hero.games,-,-,-,App not found(404).
stream.tv.online,TV Stream - Watch Live TV,stream.tv.online,https://limex.tv/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
tv.limex.us.android,US TV: HD Television Broadcast,tv.limex.us.android,https://limex.tv/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.alldigiralservicesinfo.onlinesevaindianewtwo,Online Seva - Digital Services,com.alldigiralservicesinfo.onlinesevaindianewtwo,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.numberlocator.mobilenumberlocationtrack,Mobile Number Locator CallerID,com.numberlocator.mobilenumberlocationtrack,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.mp3musicplayer.freemusicdownloader,Music Downloader- Download Mp3,com.mp3musicplayer.freemusicdownloader,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.videodownloader22.storysaverstatusdownloader22,Video Downloader HD,com.videodownloader22.storysaverstatusdownloader22,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.free.uc.seasons.royalpass,UC & Royal Pass Mobile,com.free.uc.seasons.royalpass,https://meradhanmoney.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.cricbuzz.android.tv,Cricbuzz for Android TV,com.cricbuzz.android.tv,https://www.cricbuzz.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.decision.wheel.tinydecision.tinydecisions_flutter,Decision Tool,com.decision.wheel.tinydecision.tinydecisions_flutter,https://decision-tool.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
tv.one.ott.channel,TV One: OTT & Live TV,tv.one.ott.channel,https://limex.tv/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.photophonedialer.photocolorcallerscreen,Photo Phone Dialer Call Screen,com.photophonedialer.photocolorcallerscreen,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
limex.ru.tv.online.android,Russian TV: Live Stream,limex.ru.tv.online.android,https://limex.tv/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
netnaija.tv.streaming.movies,Naija TV: Live Football Tv,netnaija.tv.streaming.movies,https://limex.tv/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
tv.limex.inter,Limex World TV,tv.limex.inter,https://limex.tv/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.bankbalancecheck.allbankpassbook,Bank Balance Check Passbook,com.bankbalancecheck.allbankpassbook,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.bloggames.village.excavator.wood.house,Real Bus Simulator Coach Bus,com.bloggames.village.excavator.wood.house,https://www.azurebid.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.sanskar.tv.official.sanskartv_official,Sanskar TV Official,com.sanskar.tv.official.sanskartv_official,https://app.sanskargroup.in/app-ads.txt,True,"prosegments.com, PSADG255, DIRECT",
com.sweetu.randomvideocallchat.livebhabhivideocall,Live Random Video Call Chat,com.sweetu.randomvideocallchat.livebhabhivideocall,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.cutesillysmile.livewallpapers,Silly Smiles Live Wallpapers,com.cutesillysmile.livewallpapers,-,-,-,"ConnectionError HTTPSConnectionPool(host='sillysmileslivewalpaper.site', port=443): Max retries exceeded with url: /app-ads.txt (Caused by SSLError(SSLError(1, '[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1017)')))"
com.gamesadda.web,Games Adda- 1000+ Online Games,com.gamesadda.web,https://meradhanmoney.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.kick.animal.transport.plane,Wild Animal Transport Truck,com.kick.animal.transport.plane,https://animal-truckgame.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.workoutdev.manfit.fitpro,Men's Fitness Pro,com.workoutdev.manfit.fitpro,https://man-fit.net/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.dss.cricket.world.cup.game,World Cricket Games 2023,com.dss.cricket.world.cup.game,https://cricke-game.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.popblock.puzzle,POP Blocks – Puzzle Match Game,com.popblock.puzzle,https://popblockpuzzle.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
com.djmusicplayer.djmusicmixer,DJ Music Mixer - 3D DJ Remix,com.djmusicplayer.djmusicmixer,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.pursuit.up,Pursuit+,com.pursuit.up,-,-,-,Ads.txt Not Found
com.allfinancialcalculator.allbankbalancecheck2019,Bank Balance Check & Statement,com.allfinancialcalculator.allbankbalancecheck2019,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
jmapps.autoconnectvpn.speedvpn,AutoConnect Vpn: Super Vpn App,jmapps.autoconnectvpn.speedvpn,https://punjabpolicenews.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
jmapps.hdvideodownloader.downloadhdvideos,VidDown: All Video Downloader,jmapps.hdvideodownloader.downloadhdvideos,https://punjabpolicenews.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.divinewordhub.holybibledailybible,"Holy Bible- KJV, Verse & Audio",com.divinewordhub.holybibledailybible,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.livefootballscore.soccerfootballtvlive,Football Live TV Score,com.livefootballscore.soccerfootballtvlive,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
appzonee.live.football.tv.hd.streaming,Live Football TV HD: Streaming,appzonee.live.football.tv.hd.streaming,https://punjabpolicenews.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.ipl2025.livetv_hdstreams_indianfestival,Live Cricket TV HD Streaming,com.ipl2025.livetv_hdstreams_indianfestival,https://streammatchlivescore.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.pdfeditor.aipdfviewer,AI PDF Viewer and Tools,com.pdfeditor.aipdfviewer,https://graceful-conkies-539e94.netlify.app/app-ads.txt,True,"prosegments.com, PSADG163, DIRECT; prosegments.com, PSADG162, DIRECT",
easyemicalculator.loancalculators.financecalculator,Loan EMI Calculator,easyemicalculator.loancalculators.financecalculator,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.easylifedevelopers.livetvcricket,Cricket Update - Live Cricket,com.easylifedevelopers.livetvcricket,https://easylifedevelopers.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.moneyexpress.new,Money Express- Play and Win,com.moneyexpress.new,https://meradhanmoney.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.wallpicker.animegirlswallpaper,4K Wallpaper - Background,com.wallpicker.animegirlswallpaper,https://easylifedevelopers.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.phonenolocationcallerid.mobilenumberlocator,Mobile Number Locator CallerID,com.phonenolocationcallerid.mobilenumberlocator,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
edgelightingcolors.lightingwallpapers.edgelightborder,Edge Lighting – Borderlight,edgelightingcolors.lightingwallpapers.edgelightborder,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
com.ffdiamonds.guru,Diamonds caper -Win FF Diamond,com.ffdiamonds.guru,https://meradhanmoney.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.easylifedeveloper.expensemanager,AnZ Expense Manager,com.easylifedeveloper.expensemanager,https://easylifedevelopers.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.class12.solvedtma,Class 12 Nios Solved TMA,com.class12.solvedtma,https://meradhanmoney.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.sanskar.employee.portal.sanskaremployeeportal,Sanskar Employee Portal,com.sanskar.employee.portal.sanskaremployeeportal,https://app.sanskargroup.in/app-ads.txt,True,"prosegments.com, PSADG255, DIRECT",
com.mapsnavigations.gpsroutefinderliveapp,GPS Route Finder - Navigations,com.mapsnavigations.gpsroutefinderliveapp,https://softechdevs.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG122, DIRECT",
com.voteforelvish,Vote For Elvish Yadev,com.voteforelvish,https://meradhanmoney.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.easylifedeveloper.wallpaper4k8khd,Wallpaper - 4k 8k hd,com.easylifedeveloper.wallpaper4k8khd,https://easylifedevelopers.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.easylifedeveoper.shayarikasafar,Shayari - Hindi Shayari,com.easylifedeveoper.shayarikasafar,https://easylifedevelopers.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.easylifedevelopers.livecricketscore,Live Cricket Scores,com.easylifedevelopers.livecricketscore,https://easylifedevelopers.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
com.online.tv.kyrgyzstan,Көрүү TV: Kyrgyz & Global IPTV,com.online.tv.kyrgyzstan,https://limex-me.com/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.aiimagegenerator.aiphotoeditorenhancer,AI Photo Enhancer- FotoMind AI,com.aiimagegenerator.aiphotoeditorenhancer,https://softdevsapps.blogspot.com/app-ads.txt,True,"prosegments.com, PSADG117, DIRECT; prosegments.com, PSADG122, DIRECT",
arabic.tv.watch.online,Arabic TV  - Watch Live TV,arabic.tv.watch.online,http://limex-me.com/app-ads.txt,False,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.earningapp.rewardapp,Daily Rewards Hub Earning App,com.earningapp.rewardapp,https://resetinfotech.co.in/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.totalmultimedia.inventory,TotalMultiMediaInventory,com.totalmultimedia.inventory,https://app.sanskargroup.in/app-ads.txt,True,"prosegments.com, PSADG255, DIRECT",
com.galli.EliteSquadStrikeForce,Elite Squad Strike Force,com.galli.EliteSquadStrikeForce,https://resetinfotech.co.in/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.galli.cashloanemi,Loan EMI Calculation Tool 2025,com.galli.cashloanemi,https://resetinfotech.co.in/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
6449593514,"Watch Live TV, Movies & Shows",6449593514,https://limex-me.com/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
1599072596,US TV - Live stream,1599072596,https://limex-me.com/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
1515493685,LimeX World TV,1515493685,https://limex.tv/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
6747206653,-,6747206653,-,-,-,No app found with ID 6747206653
356928178,LiveScore: Live Sports Scores,356928178,https://www.livescore.com/app-ads.txt,True,"prosegments.com, PSADG102, DIRECT",
com.galli.TripleSort3DBoxSort3D,Triple Sort 3D Box Sort 3D,com.galli.TripleSort3DBoxSort3D,https://resetinfotech.co.in/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
1580527983,TV Brasil - Stream Ott Live HD,1580527983,https://brasilaovivo.tv/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.galli.JewelsLegend2025,Jewels Legend 2025,com.galli.JewelsLegend2025,https://resetinfotech.co.in/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.gaill.TileHarmonyMatch3Fun,Tile Harmony Match 3 Fun,com.gaill.TileHarmonyMatch3Fun,https://resetinfotech.co.in/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.galli.AnimalCareClinicPetDoctor,Animal Care Clinic Pet Doctor,com.galli.AnimalCareClinicPetDoctor,https://resetinfotech.co.in/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
com.galli.WildernessSurvivalIsland,Wilderness Survival Island,com.galli.WildernessSurvivalIsland,https://resetinfotech.co.in/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
6476517757,TV İzle: Watch Shows & Films,6476517757,https://turkcanli.tv/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
395194912,-,395194912,-,-,-,Could not parse app store response for ID 395194912
6451442142,TV Digital: Online ao vivo,6451442142,https://brasilaovivo.tv/app-ads.txt,True,"prosegments.com, PSADG296,  DIRECT #prosegments",
360466413,Cricbuzz Live Cricket Scores,360466413,http://www.cricbuzz.com/app-ads.txt,True,"prosegments.com, PSADG107, DIRECT",
1642269864,YogaCure,1642269864,https://www.yogacure.fit/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
6446679819,Real Epic Air Combat,6446679819,-,-,-,NA - 403
6443460034,ReminderDrink,6443460034,https://reminderdrink.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
1449442900,Air Fighter Jet Simulator Game,1449442900,https://air-fighter.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
1645239381,FitProCure,1645239381,https://fit-pro.fit/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
1217519124,American Truck Derby Crash,1217519124,https://truck-game.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT; prosegments.com, PSADG182,  DIRECT",
1591169920,CV Builder - Perfect Resume,1591169920,https://www.cvbuilder.biz/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
1479735935,Street Runner – Endless Runner,1479735935,https://runner-game.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
1597750149,My Home Design 3D,1597750149,https://designs-home.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
1664986172,Rampage Stunt High Speed Racer,1664986172,https://rampage-racer.com/app-ads.txt,True,"prosegments.com, PSADG182,  DIRECT",
